OBJECTID,SQUARE,SUFFIX,RES,PAR,LOT,CONDO_REGIME,SSL,DESCRIPTION,CAPTUREYEAR,CAPTUREACTION,AREA_NEW,CENTROIDX,CENTROIDY,MINLAT,MAXLAT,MINLONG,MAXLONG,NSSL,UBID,NUBID,LINK_TYPE,LINK_TYPE_DESCRIPTION,GIS_ID,SE_ANNO_CAD_DATA,CREATOR,CREATED,EDITOR,EDITED,WARD,GLOBALID,SHAPE_Length,SHAPE_Area
489612,3271, , , ,0808, ,3271    0808,Building,2019/04/23 00:00:00+00,A,2165.13993642,-77.01927414,38.96750011,38.96743001,38.96757021,-77.01936511,-77.01918317,5,87C4XX9J+275-2-3-3-3,1,3,One Building Many Lots,UBIDPly_96117,,,,,,4,{36949EE6-C8A7-4704-E063-792F520AC09B},91.6244278953579,333.224728062293
489613,3269, , , ,0807, ,3269    0807,Building,2019/04/23 00:00:00+00,A,735.66107609,-77.01924513,38.9668877,38.96679584,38.9672936,-77.01970615,-77.01866981,7,87C4XX8J+Q82-16-18-4-15,1,3,One Building Many Lots,UBIDPly_95371,,,,,,4,{36949EE6-C8A8-4704-E063-792F520AC09B},57.9147337285592,113.224360861284
489614,3269, , , ,0807, ,3269    0807,Building,2019/04/23 00:00:00+00,A,328.91743341,-77.01924513,38.9668877,38.96679584,38.9672936,-77.01970615,-77.01866981,7,87C4XX8J+Q82-16-18-4-15,1,3,One Building Many Lots,UBIDPly_95372,,,,,,4,{36949EE6-C8A9-4704-E063-792F520AC09B},39.8105494629999,50.6193600240332
489615,3269, , , ,0807, ,3269    0807,Building,2019/04/23 00:00:00+00,A,259.10983835,-77.01924513,38.9668877,38.96679584,38.9672936,-77.01970615,-77.01866981,7,87C4XX8J+Q82-16-18-4-15,1,3,One Building Many Lots,UBIDPly_95368,,,,,,4,{36949EE6-C8AA-4704-E063-792F520AC09B},18.2709169267449,20.5065098605514
489616,3271, , , ,0808, ,3271    0808,Building,2019/04/23 00:00:00+00,A,259.10983835,-77.01927414,38.96750011,38.96743001,38.96757021,-77.01936511,-77.01918317,5,87C4XX9J+275-2-3-3-3,1,3,One Building Many Lots,UBIDPly_96115,,,,,,4,{36949EE6-C8AB-4704-E063-792F520AC09B},17.6994310054251,19.372195558822
489617,3284, , , ,0801, ,3284    0801,Building,2019/04/23 00:00:00+00,A,158.12133047,-77.01738587,38.96815297,38.96811798,38.96818796,-77.01745865,-77.0173131,3,87C4XX9M+729-1-2-2-2,1,3,One Building Many Lots,UBIDPly_98621,,,,,,4,{36949EE6-C8AC-4704-E063-792F520AC09B},21.6007138155559,24.331626241238
489618,3285, , , ,0806, ,3285    0806,Building,2019/04/23 00:00:00+00,A,1625.36329807,-77.01787081,38.96668971,38.96663294,38.96674648,-77.01794439,-77.01779722,1,87C4XX8J+MVC-2-2-2-3,1,1,One Building One Lot,UBIDPly_94629,,,,,,4,{36949EE6-C8AD-4704-E063-792F520AC09B},63.2634814062622,250.13715922191
489619,3284, , , ,0801, ,3284    0801,Building,2015/04/24 00:00:00+00,E,251.31580685,-77.01738587,38.96815297,38.96811798,38.96818796,-77.01745865,-77.0173131,3,87C4XX9M+729-1-2-2-2,1,3,One Building Many Lots,UBIDPly_98622,,,,,,4,{36949EE6-C8AE-4704-E063-792F520AC09B},25.6731186534824,38.6745158707161
489620,3284, , , ,0801, ,3284    0801,Building,2015/04/24 00:00:00+00,E,1047.77802059,-77.01738587,38.96815297,38.96811798,38.96818796,-77.01745865,-77.0173131,3,87C4XX9M+729-1-2-2-2,1,3,One Building Many Lots,UBIDPly_98620,,,,,,4,{36949EE6-C8AF-4704-E063-792F520AC09B},52.287236916664,161.258702465327
489621,3269, , , ,0807, ,3269    0807,Building,2019/04/23 00:00:00+00,A,3177.49062117,-77.01924513,38.9668877,38.96679584,38.9672936,-77.01970615,-77.01866981,7,87C4XX8J+Q82-16-18-4-15,1,3,One Building Many Lots,UBIDPly_95373,,,,,,4,{36949EE6-C8B0-4704-E063-792F520AC09B},93.4914196016672,488.997997153444
489622,3269, , , ,0807, ,3269    0807,Building,2019/04/23 00:00:00+00,A,690.58709192,-77.01924513,38.9668877,38.96679584,38.9672936,-77.01970615,-77.01866981,7,87C4XX8J+Q82-16-18-4-15,1,3,One Building Many Lots,UBIDPly_95369,,,,,,4,{36949EE6-C8B1-4704-E063-792F520AC09B},57.3597369913025,106.290322984544
489623,5850, , , ,0003, ,5850    0003,Building,2017/03/09 00:00:00+00,E,2390.3453987,-76.97701437,38.85230678,38.8522381,38.85239346,-76.97710967,-76.97693882,1,87C5V22F+W5H-3-2-3-3,1,1,One Building One Lot,UBIDPly_5583,,,,,,8,{36949EE6-C8B2-4704-E063-792F520AC09B},87.7944805581498,320.327193879689
489624,5850, , , ,0019, ,5850    0019,Building,2015/04/24 00:00:00+00,E,1458.18436881,-76.9765244,38.85275248,38.85271139,38.85279356,-76.97661018,-76.97643864,1,87C5V23F+495-1-2-2-3,1,1,One Building One Lot,UBIDPly_9841,,,,,,8,{36949EE6-C8B3-4704-E063-792F520AC09B},61.5049944098689,223.675175787768
489625,0744,SS, , ,0801, ,0744SS  0801,Building,2019/04/23 00:00:00+00,A,33750.2137222,-77.00552381,38.8723013,38.87213209,38.87247069,-77.00570277,-77.00534479,3,87C4VXCV+WQH-6-5-7-6,1,3,One Building Many Lots,UBIDPly_24219,,,,,,8,{36949EE6-C8B4-4704-E063-792F520AC09B},244.261067084573,2945.54073950076
489626,0744,S, , ,0814, ,0744   0814,Building,2019/04/23 00:00:00+00,A,33750.2137222,-77.00407665,38.87294997,38.87267409,38.87313114,-77.00460917,-77.00380349,2,87C4VXFW+59F-8-9-11-17,1,3,One Building Many Lots,UBIDPly_23732,,,,,,8,{36949EE6-C8B5-4704-E063-792F520AC09B},303.063207900511,2234.92649894018
489627,0744,S, , ,0812, ,0744   0812,Building,2015/04/24 00:00:00+00,E,5321.78985474,-77.00402742,38.87338122,38.87329294,38.87346939,-77.00417307,-77.00388233,1,87C4VXFW+995-3-4-4-5,1,1,One Building One Lot,UBIDPly_25189,,,,,,8,{36949EE6-C8B6-4704-E063-792F520AC09B},115.033124761121,814.50467126156
489628,0744,S, , ,0814, ,0744   0814,Building,2019/04/23 00:00:00+00,A,303.54410397,-77.00407665,38.87294997,38.87267409,38.87313114,-77.00460917,-77.00380349,2,87C4VXFW+59F-8-9-11-17,1,3,One Building Many Lots,UBIDPly_23733,,,,,,8,{36949EE6-C8B7-4704-E063-792F520AC09B},26.8967092171045,46.5916357360376
489629,0624, , , ,0843, ,0624    0843,Building,2015/04/24 00:00:00+00,E,185305.874744,-77.01124829,38.89928712,38.89904724,38.89952768,-77.01126562,-77.01123081,2,87C4VXXQ+PG6-10-0-10-1,1,3,One Building Many Lots,UBIDPly_40848,,,,,,6,{36949EE6-C8B8-4704-E063-792F520AC09B},794.044311541698,26601.1594437251
489630,6264, , , ,0802, ,6264    0802,Building,2015/04/24 00:00:00+00,E,31938.2375265,-77.01258985,38.81434883,38.81421975,38.81449177,-77.01277434,-77.01240858,93,87C4RX7P+PXM-6-5-5-6,1,3,One Building Many Lots,UBIDPly_180930,,,,,,8,{36949EE6-C8B9-4704-E063-792F520AC09B},295.818162036136,4895.49243799428
489631,6264, , , ,0802, ,6264    0802,Building,2015/04/24 00:00:00+00,E,809.74656274,-77.01258985,38.81434883,38.81421975,38.81449177,-77.01277434,-77.01240858,93,87C4RX7P+PXM-6-5-5-6,1,3,One Building Many Lots,UBIDPly_180928,,,,,,8,{36949EE6-C8BA-4704-E063-792F520AC09B},44.8001027145442,124.123756668403
489632,6264, , , ,0802, ,6264    0802,Building,2015/04/24 00:00:00+00,E,866.00244306,-77.01258985,38.81434883,38.81421975,38.81449177,-77.01277434,-77.01240858,93,87C4RX7P+PXM-6-5-5-6,1,3,One Building Many Lots,UBIDPly_180929,,,,,,8,{36949EE6-C8BB-4704-E063-792F520AC09B},48.6290780085804,132.733565078188
489633,6264, , , ,0802, ,6264    0802,Building,2015/04/24 00:00:00+00,E,4014.35895962,-77.01258985,38.81434883,38.81421975,38.81449177,-77.01277434,-77.01240858,93,87C4RX7P+PXM-6-5-5-6,1,3,One Building Many Lots,UBIDPly_180926,,,,,,8,{36949EE6-C8BC-4704-E063-792F520AC09B},111.598667768336,615.309946225394
489634,6264, , , ,0802, ,6264    0802,Building,2015/04/24 00:00:00+00,E,1398.75203078,-77.01258985,38.81434883,38.81421975,38.81449177,-77.01277434,-77.01240858,93,87C4RX7P+PXM-6-5-5-6,1,3,One Building Many Lots,UBIDPly_180927,,,,,,8,{36949EE6-C8BD-4704-E063-792F520AC09B},67.7395481138179,214.406420251659
489635,6264, , , ,0802, ,6264    0802,Building,2015/04/24 00:00:00+00,E,4804.4867136,-77.01258985,38.81434883,38.81421975,38.81449177,-77.01277434,-77.01240858,93,87C4RX7P+PXM-6-5-5-6,1,3,One Building Many Lots,UBIDPly_180925,,,,,,8,{36949EE6-C8BE-4704-E063-792F520AC09B},125.995944644961,736.417041905419
489636,6264, , , ,0802, ,6264    0802,Building,2015/04/24 00:00:00+00,E,538.68677688,-77.01258985,38.81434883,38.81421975,38.81449177,-77.01277434,-77.01240858,93,87C4RX7P+PXM-6-5-5-6,1,3,One Building Many Lots,UBIDPly_180901,,,,,,8,{36949EE6-C8BF-4704-E063-792F520AC09B},36.3740338629053,82.5665220140363
489637,6264, , , ,0802, ,6264    0802,Building,2015/04/24 00:00:00+00,E,5801.47672428,-77.01258985,38.81434883,38.81421975,38.81449177,-77.01277434,-77.01240858,93,87C4RX7P+PXM-6-5-5-6,1,3,One Building Many Lots,UBIDPly_180907,,,,,,8,{36949EE6-C8C0-4704-E063-792F520AC09B},130.154571175676,889.182960588701
489638,6264, , , ,0802, ,6264    0802,Building,2015/04/24 00:00:00+00,E,851.33989243,-77.01258985,38.81434883,38.81421975,38.81449177,-77.01277434,-77.01240858,93,87C4RX7P+PXM-6-5-5-6,1,3,One Building Many Lots,UBIDPly_180915,,,,,,8,{36949EE6-C8C1-4704-E063-792F520AC09B},55.9101832028541,130.486981879684
489639,6264, , , ,0802, ,6264    0802,Building,2015/04/24 00:00:00+00,E,11298.4191627,-77.01258985,38.81434883,38.81421975,38.81449177,-77.01277434,-77.01240858,93,87C4RX7P+PXM-6-5-5-6,1,3,One Building Many Lots,UBIDPly_180918,,,,,,8,{36949EE6-C8C2-4704-E063-792F520AC09B},172.873407154798,1731.75866048266
489640,6264, , , ,0802, ,6264    0802,Building,2015/04/24 00:00:00+00,E,12402.1323669,-77.01258985,38.81434883,38.81421975,38.81449177,-77.01277434,-77.01240858,93,87C4RX7P+PXM-6-5-5-6,1,3,One Building Many Lots,UBIDPly_180921,,,,,,8,{36949EE6-C8C3-4704-E063-792F520AC09B},203.866991227299,1900.94737709212
489641,6264, , , ,0802, ,6264    0802,Building,2015/04/24 00:00:00+00,E,1540.58131098,-77.01258985,38.81434883,38.81421975,38.81449177,-77.01277434,-77.01240858,93,87C4RX7P+PXM-6-5-5-6,1,3,One Building Many Lots,UBIDPly_180916,,,,,,8,{36949EE6-C8C4-4704-E063-792F520AC09B},68.0698758245161,236.146345443253
489642,6264, , , ,0802, ,6264    0802,Building,2015/04/24 00:00:00+00,E,3874.48380881,-77.01258985,38.81434883,38.81421975,38.81449177,-77.01277434,-77.01240858,93,87C4RX7P+PXM-6-5-5-6,1,3,One Building Many Lots,UBIDPly_180917,,,,,,8,{36949EE6-C8C5-4704-E063-792F520AC09B},97.8068248150391,593.859361467044
489643,6264, , , ,0802, ,6264    0802,Building,2015/04/24 00:00:00+00,E,12626.4851129,-77.01258985,38.81434883,38.81421975,38.81449177,-77.01277434,-77.01240858,93,87C4RX7P+PXM-6-5-5-6,1,3,One Building Many Lots,UBIDPly_180922,,,,,,8,{36949EE6-C8C6-4704-E063-792F520AC09B},180.394818847481,1935.31517652516
489644,6264, , , ,0802, ,6264    0802,Building,2015/04/24 00:00:00+00,E,1214.13877295,-77.01258985,38.81434883,38.81421975,38.81449177,-77.01277434,-77.01240858,93,87C4RX7P+PXM-6-5-5-6,1,3,One Building Many Lots,UBIDPly_180919,,,,,,8,{36949EE6-C8C7-4704-E063-792F520AC09B},57.6746003101982,186.097571619444
489645,6264, , , ,0802, ,6264    0802,Building,2015/04/24 00:00:00+00,E,482.54219482,-77.01258985,38.81434883,38.81421975,38.81449177,-77.01277434,-77.01240858,93,87C4RX7P+PXM-6-5-5-6,1,3,One Building Many Lots,UBIDPly_180920,,,,,,8,{36949EE6-C8C8-4704-E063-792F520AC09B},34.6884818219831,73.9652446607098
489646,6264, , , ,0802, ,6264    0802,Building,2015/04/24 00:00:00+00,E,568.30018532,-77.01258985,38.81434883,38.81421975,38.81449177,-77.01277434,-77.01240858,93,87C4RX7P+PXM-6-5-5-6,1,3,One Building Many Lots,UBIDPly_180923,,,,,,8,{36949EE6-C8C9-4704-E063-792F520AC09B},44.5005357021223,87.0976163715717
489647,6264, , , ,0802, ,6264    0802,Building,2015/04/24 00:00:00+00,E,2384.2048925,-77.01258985,38.81434883,38.81421975,38.81449177,-77.01277434,-77.01240858,93,87C4RX7P+PXM-6-5-5-6,1,3,One Building Many Lots,UBIDPly_180924,,,,,,8,{36949EE6-C8CA-4704-E063-792F520AC09B},93.1122841762398,365.448587506461
489648,6264, , , ,0802, ,6264    0802,Building,2015/04/24 00:00:00+00,E,5671.82145768,-77.01258985,38.81434883,38.81421975,38.81449177,-77.01277434,-77.01240858,93,87C4RX7P+PXM-6-5-5-6,1,3,One Building Many Lots,UBIDPly_183321,,,,,,8,{36949EE6-C8CB-4704-E063-792F520AC09B},118.816191598018,869.262315728893
489649,6264, , , ,0802, ,6264    0802,Building,2015/04/24 00:00:00+00,E,6171.06421446,-77.01258985,38.81434883,38.81421975,38.81449177,-77.01277434,-77.01240858,93,87C4RX7P+PXM-6-5-5-6,1,3,One Building Many Lots,UBIDPly_180898,,,,,,8,{36949EE6-C8CC-4704-E063-792F520AC09B},131.518495271197,945.794772812413
489650,6264, , , ,0802, ,6264    0802,Building,2015/04/24 00:00:00+00,E,110.66005154,-77.01258985,38.81434883,38.81421975,38.81449177,-77.01277434,-77.01240858,93,87C4RX7P+PXM-6-5-5-6,1,3,One Building Many Lots,UBIDPly_180895,,,,,,8,{36949EE6-C8CD-4704-E063-792F520AC09B},15.3558354221341,16.957823889493
489651,6264, , , ,0802, ,6264    0802,Building,2015/04/24 00:00:00+00,E,862.8338895,-77.01258985,38.81434883,38.81421975,38.81449177,-77.01277434,-77.01240858,93,87C4RX7P+PXM-6-5-5-6,1,3,One Building Many Lots,UBIDPly_180896,,,,,,8,{36949EE6-C8CE-4704-E063-792F520AC09B},51.5812765341862,132.231004869717
489652,6264, , , ,0802, ,6264    0802,Building,2015/04/24 00:00:00+00,E,2193.81421807,-77.01258985,38.81434883,38.81421975,38.81449177,-77.01277434,-77.01240858,93,87C4RX7P+PXM-6-5-5-6,1,3,One Building Many Lots,UBIDPly_180897,,,,,,8,{36949EE6-C8CF-4704-E063-792F520AC09B},76.0854777104426,336.213873524959
489653,6264, , , ,0802, ,6264    0802,Building,2015/04/24 00:00:00+00,E,4791.79636779,-77.01258985,38.81434883,38.81421975,38.81449177,-77.01277434,-77.01240858,93,87C4RX7P+PXM-6-5-5-6,1,3,One Building Many Lots,UBIDPly_183322,,,,,,8,{36949EE6-C8D0-4704-E063-792F520AC09B},120.995297665196,734.421419702748
489654,6264, , , ,0802, ,6264    0802,Building,2017/03/09 00:00:00+00,E,714.44632688,-77.01258985,38.81434883,38.81421975,38.81449177,-77.01277434,-77.01240858,93,87C4RX7P+PXM-6-5-5-6,1,3,One Building Many Lots,UBIDPly_180913,,,,,,8,{36949EE6-C8D1-4704-E063-792F520AC09B},45.7715435304724,109.506400631469
489655,6264, , , ,0802, ,6264    0802,Building,2019/04/23 00:00:00+00,A,367.49437796,-77.01258985,38.81434883,38.81421975,38.81449177,-77.01277434,-77.01240858,93,87C4RX7P+PXM-6-5-5-6,1,3,One Building Many Lots,UBIDPly_180931,,,,,,8,{36949EE6-C8D2-4704-E063-792F520AC09B},30.8641547277098,56.3284332672961
489656,6264, , , ,0802, ,6264    0802,Building,2015/04/24 00:00:00+00,E,3767.10949808,-77.01258985,38.81434883,38.81421975,38.81449177,-77.01277434,-77.01240858,93,87C4RX7P+PXM-6-5-5-6,1,3,One Building Many Lots,UBIDPly_180902,,,,,,8,{36949EE6-C8D3-4704-E063-792F520AC09B},157.206148783402,577.385815696049
489657,6264, , , ,0802, ,6264    0802,Building,2015/04/24 00:00:00+00,E,1226.04606119,-77.01258985,38.81434883,38.81421975,38.81449177,-77.01277434,-77.01240858,93,87C4RX7P+PXM-6-5-5-6,1,3,One Building Many Lots,UBIDPly_180906,,,,,,8,{36949EE6-C8D4-4704-E063-792F520AC09B},62.9676431664909,187.909415290036
489658,6264, , , ,0802, ,6264    0802,Building,2015/04/24 00:00:00+00,E,1462.10123462,-77.01258985,38.81434883,38.81421975,38.81449177,-77.01277434,-77.01240858,93,87C4RX7P+PXM-6-5-5-6,1,3,One Building Many Lots,UBIDPly_180905,,,,,,8,{36949EE6-C8D5-4704-E063-792F520AC09B},66.1315708921931,224.104809195091
489659,6264, , , ,0802, ,6264    0802,Building,2015/04/24 00:00:00+00,E,691.76588969,-77.01258985,38.81434883,38.81421975,38.81449177,-77.01277434,-77.01240858,93,87C4RX7P+PXM-6-5-5-6,1,3,One Building Many Lots,UBIDPly_180950,,,,,,8,{36949EE6-C8D6-4704-E063-792F520AC09B},30.797361701179,27.4971593641828
489660,6264, , , ,0802, ,6264    0802,Building,2015/04/24 00:00:00+00,E,357.31382697,-77.01258985,38.81434883,38.81421975,38.81449177,-77.01277434,-77.01240858,93,87C4RX7P+PXM-6-5-5-6,1,3,One Building Many Lots,UBIDPly_180953,,,,,,8,{36949EE6-C8D7-4704-E063-792F520AC09B},36.0109405537676,54.7605915320957
489661,6264, , , ,0802, ,6264    0802,Building,2015/04/24 00:00:00+00,E,466.0082208,-77.01258985,38.81434883,38.81421975,38.81449177,-77.01277434,-77.01240858,93,87C4RX7P+PXM-6-5-5-6,1,3,One Building Many Lots,UBIDPly_180954,,,,,,8,{36949EE6-C8D8-4704-E063-792F520AC09B},40.424828049297,71.4019156266383
489662,6264, , , ,0802, ,6264    0802,Building,2015/04/24 00:00:00+00,E,19085.8617109,-77.01258985,38.81434883,38.81421975,38.81449177,-77.01277434,-77.01240858,93,87C4RX7P+PXM-6-5-5-6,1,3,One Building Many Lots,UBIDPly_180892,,,,,,8,{36949EE6-C8D9-4704-E063-792F520AC09B},347.943658942066,2924.89759913107
489663,6264, , , ,0802, ,6264    0802,Building,2019/04/23 00:00:00+00,A,1374.91206661,-77.01258985,38.81434883,38.81421975,38.81449177,-77.01277434,-77.01240858,93,87C4RX7P+PXM-6-5-5-6,1,3,One Building Many Lots,UBIDPly_180948,,,,,,8,{36949EE6-C8DA-4704-E063-792F520AC09B},78.1123981233115,210.679655525643
489664,6264, , , ,0802, ,6264    0802,Building,2015/04/24 00:00:00+00,E,9396.37476835,-77.01258985,38.81434883,38.81421975,38.81449177,-77.01277434,-77.01240858,93,87C4RX7P+PXM-6-5-5-6,1,3,One Building Many Lots,UBIDPly_180891,,,,,,8,{36949EE6-C8DB-4704-E063-792F520AC09B},156.740855289873,1439.96945457057
489665,6264, , , ,0802, ,6264    0802,Building,2019/04/23 00:00:00+00,U,1102.7673053,-77.01258985,38.81434883,38.81421975,38.81449177,-77.01277434,-77.01240858,93,87C4RX7P+PXM-6-5-5-6,1,3,One Building Many Lots,UBIDPly_180952,,,,,,8,{36949EE6-C8DC-4704-E063-792F520AC09B},56.496473065445,168.981663629037
489666,6264, , , ,0802, ,6264    0802,Building,2015/04/24 00:00:00+00,E,1305.86615235,-77.01258985,38.81434883,38.81421975,38.81449177,-77.01277434,-77.01240858,93,87C4RX7P+PXM-6-5-5-6,1,3,One Building Many Lots,UBIDPly_180893,,,,,,8,{36949EE6-C8DD-4704-E063-792F520AC09B},62.4991283046506,200.129077916271
489667,6264, , , ,0802, ,6264    0802,Building,2015/04/24 00:00:00+00,E,32930.7161796,-77.01258985,38.81434883,38.81421975,38.81449177,-77.01277434,-77.01240858,93,87C4RX7P+PXM-6-5-5-6,1,3,One Building Many Lots,UBIDPly_180946,,,,,,8,{36949EE6-C8DE-4704-E063-792F520AC09B},332.245325528074,5046.28283489219
489668,6264, , , ,0802, ,6264    0802,Building,2015/04/24 00:00:00+00,E,19480.8053281,-77.01258985,38.81434883,38.81421975,38.81449177,-77.01277434,-77.01240858,93,87C4RX7P+PXM-6-5-5-6,1,3,One Building Many Lots,UBIDPly_180890,,,,,,8,{36949EE6-C8DF-4704-E063-792F520AC09B},295.594252528108,2985.3684378929
489669,6264, , , ,0802, ,6264    0802,Building,2015/04/24 00:00:00+00,E,8341.32725818,-77.01258985,38.81434883,38.81421975,38.81449177,-77.01277434,-77.01240858,93,87C4RX7P+PXM-6-5-5-6,1,3,One Building Many Lots,UBIDPly_180894,,,,,,8,{36949EE6-C8E0-4704-E063-792F520AC09B},156.800867340902,1278.36976736413
489670,6264, , , ,0802, ,6264    0802,Building,2015/04/24 00:00:00+00,E,5307.00493326,-77.01258985,38.81434883,38.81421975,38.81449177,-77.01277434,-77.01240858,93,87C4RX7P+PXM-6-5-5-6,1,3,One Building Many Lots,UBIDPly_180888,,,,,,8,{36949EE6-C8E1-4704-E063-792F520AC09B},121.641921762997,813.270564492087
489671,6264, , , ,0802, ,6264    0802,Building,2015/04/24 00:00:00+00,E,5698.20464587,-77.01258985,38.81434883,38.81421975,38.81449177,-77.01277434,-77.01240858,93,87C4RX7P+PXM-6-5-5-6,1,3,One Building Many Lots,UBIDPly_180886,,,,,,8,{36949EE6-C8E2-4704-E063-792F520AC09B},125.504557511794,873.199010819663
489672,6264, , , ,0802, ,6264    0802,Building,2015/04/24 00:00:00+00,E,6505.03186558,-77.01258985,38.81434883,38.81421975,38.81449177,-77.01277434,-77.01240858,93,87C4RX7P+PXM-6-5-5-6,1,3,One Building Many Lots,UBIDPly_180935,,,,,,8,{36949EE6-C8E3-4704-E063-792F520AC09B},138.202004734579,996.856270963256
489673,6264, , , ,0802, ,6264    0802,Building,2015/04/24 00:00:00+00,E,2209.90069294,-77.01258985,38.81434883,38.81421975,38.81449177,-77.01277434,-77.01240858,93,87C4RX7P+PXM-6-5-5-6,1,3,One Building Many Lots,UBIDPly_183320,,,,,,8,{36949EE6-C8E4-4704-E063-792F520AC09B},76.3855274575063,338.689634682352
489674,6264, , , ,0802, ,6264    0802,Building,2015/04/24 00:00:00+00,E,2629.06151173,-77.01258985,38.81434883,38.81421975,38.81449177,-77.01277434,-77.01240858,93,87C4RX7P+PXM-6-5-5-6,1,3,One Building Many Lots,UBIDPly_183319,,,,,,8,{36949EE6-C8E5-4704-E063-792F520AC09B},84.6131215196828,402.924571087825
489675,6264, , , ,0802, ,6264    0802,Building,2015/04/24 00:00:00+00,E,15034.8654255,-77.01258985,38.81434883,38.81421975,38.81449177,-77.01277434,-77.01240858,93,87C4RX7P+PXM-6-5-5-6,1,3,One Building Many Lots,UBIDPly_183326,,,,,,8,{36949EE6-C8E6-4704-E063-792F520AC09B},250.544851872968,2303.9628131717
489676,6264, , , ,0802, ,6264    0802,Building,2015/04/24 00:00:00+00,E,3699.8362553,-77.01258985,38.81434883,38.81421975,38.81449177,-77.01277434,-77.01240858,93,87C4RX7P+PXM-6-5-5-6,1,3,One Building Many Lots,UBIDPly_180899,,,,,,8,{36949EE6-C8E7-4704-E063-792F520AC09B},105.312127688976,567.039126372758
489677,6264, , , ,0802, ,6264    0802,Building,2015/04/24 00:00:00+00,E,6542.56806573,-77.01258985,38.81434883,38.81421975,38.81449177,-77.01277434,-77.01240858,93,87C4RX7P+PXM-6-5-5-6,1,3,One Building Many Lots,UBIDPly_183323,,,,,,8,{36949EE6-C8E8-4704-E063-792F520AC09B},154.857835317065,1002.74180177296
489678,6264, , , ,0802, ,6264    0802,Building,2015/04/24 00:00:00+00,E,5826.26588936,-77.01258985,38.81434883,38.81421975,38.81449177,-77.01277434,-77.01240858,93,87C4RX7P+PXM-6-5-5-6,1,3,One Building Many Lots,UBIDPly_183324,,,,,,8,{36949EE6-C8E9-4704-E063-792F520AC09B},140.948279789217,892.968968790041
489679,6264, , , ,0802, ,6264    0802,Building,2015/04/24 00:00:00+00,E,9596.86522919,-77.01258985,38.81434883,38.81421975,38.81449177,-77.01277434,-77.01240858,93,87C4RX7P+PXM-6-5-5-6,1,3,One Building Many Lots,UBIDPly_180900,,,,,,8,{36949EE6-C8EA-4704-E063-792F520AC09B},171.553083425757,1470.8239968266
489680,6264, , , ,0802, ,6264    0802,Building,2015/04/24 00:00:00+00,E,14467.7857799,-77.01258985,38.81434883,38.81421975,38.81449177,-77.01277434,-77.01240858,93,87C4RX7P+PXM-6-5-5-6,1,3,One Building Many Lots,UBIDPly_180910,,,,,,8,{36949EE6-C8EB-4704-E063-792F520AC09B},230.744945566208,2217.47967823735
489681,6264, , , ,0802, ,6264    0802,Building,2015/04/24 00:00:00+00,E,867.57646168,-77.01258985,38.81434883,38.81421975,38.81449177,-77.01277434,-77.01240858,93,87C4RX7P+PXM-6-5-5-6,1,3,One Building Many Lots,UBIDPly_180909,,,,,,8,{36949EE6-C8EC-4704-E063-792F520AC09B},48.7141377587534,132.9736939694
489682,6264, , , ,0802, ,6264    0802,Building,2015/04/24 00:00:00+00,E,1014.3818826,-77.01258985,38.81434883,38.81421975,38.81449177,-77.01277434,-77.01240858,93,87C4RX7P+PXM-6-5-5-6,1,3,One Building Many Lots,UBIDPly_180903,,,,,,8,{36949EE6-C8ED-4704-E063-792F520AC09B},51.1905085702789,155.465645329678
489683,6264, , , ,0802, ,6264    0802,Building,2015/04/24 00:00:00+00,E,874.84727964,-77.01258985,38.81434883,38.81421975,38.81449177,-77.01277434,-77.01240858,93,87C4RX7P+PXM-6-5-5-6,1,3,One Building Many Lots,UBIDPly_180908,,,,,,8,{36949EE6-C8EE-4704-E063-792F520AC09B},48.7859502274306,134.085100219584
489684,6264, , , ,0802, ,6264    0802,Building,2015/04/24 00:00:00+00,E,1573.92360241,-77.01258985,38.81434883,38.81421975,38.81449177,-77.01277434,-77.01240858,93,87C4RX7P+PXM-6-5-5-6,1,3,One Building Many Lots,UBIDPly_180914,,,,,,8,{36949EE6-C8EF-4704-E063-792F520AC09B},67.8436997333705,241.243551687077
489685,6264, , , ,0802, ,6264    0802,Building,2015/04/24 00:00:00+00,E,1608.33654302,-77.01258985,38.81434883,38.81421975,38.81449177,-77.01277434,-77.01240858,93,87C4RX7P+PXM-6-5-5-6,1,3,One Building Many Lots,UBIDPly_180912,,,,,,8,{36949EE6-C8F0-4704-E063-792F520AC09B},68.3032897414474,246.507490666338
489686,6264, , , ,0802, ,6264    0802,Building,2015/04/24 00:00:00+00,E,15977.4083488,-77.01258985,38.81434883,38.81421975,38.81449177,-77.01277434,-77.01240858,93,87C4RX7P+PXM-6-5-5-6,1,3,One Building Many Lots,UBIDPly_180904,,,,,,8,{36949EE6-C8F1-4704-E063-792F520AC09B},200.5130607946,2448.86869350744
489687,6264, , , ,0802, ,6264    0802,Building,2015/04/24 00:00:00+00,E,296.19959231,-77.01258985,38.81434883,38.81421975,38.81449177,-77.01277434,-77.01240858,93,87C4RX7P+PXM-6-5-5-6,1,3,One Building Many Lots,UBIDPly_180911,,,,,,8,{36949EE6-C8F2-4704-E063-792F520AC09B},26.9519470852909,45.3975805262827
